%Pressure	Flow_Calibrated	Flow_Filtered	R5	X5	R11	X11	R19	X19	#	Volume
-0.0643	-0.3467	0.0690	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	244	0.01912
0.1128	-0.0587	0.0610	-0.0009	-0.0074	0.0007	0.0014	-0.0036	0.0025	245	0.01882
0.2577	0.2941	0.0510	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	246	0.02029
0.3221	0.5389	0.0410	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	247	0.02298
0.3060	0.6525	0.0300	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	248	0.02624
0.1933	0.6030	0.0190	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	249	0.02926
0.0323	0.4067	0.0080	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	250	0.03129
-0.1448	0.0896	-0.0020	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	251	0.03174
-0.2736	-0.2579	-0.0120	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	252	0.03044
-0.3380	-0.5089	-0.0220	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	253	0.02790
-0.3380	-0.6323	-0.0310	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	254	0.02473
-0.3058	-0.6412	-0.0390	-0.0009	0.0034	0.0007	-0.0093	-0.0036	0.0025	255	0.02153
-0.2575	-0.5734	-0.0460	-0.0009	0.0034	0.0007	-0.0093	-0.0036	-0.0081	256	0.01866
-0.2253	-0.4855	-0.0520	-0.0009	0.0034	0.0007	0.0014	-0.0036	-0.0081	257	0.01623
-0.2253	-0.4430	-0.0560	-0.0009	0.0034	0.0007	0.0014	-0.0036	0.0025	258	0.01401
-0.2575	-0.4430	-0.0590	-0.0009	0.0034	0.0100	0.0014	-0.0036	0.0025	259	0.01180
-0.3219	-0.5274	-0.0600	-0.0103	0.0034	0.0100	0.0014	-0.0036	0.0025	260	0.00916
-0.4024	-0.6546	-0.0600	-0.0009	0.0034	0.0007	-0.0093	-0.0036	-0.0081	261	0.00588
-0.4185	-0.7465	-0.0580	-0.0103	0.0034	0.0007	-0.0093	-0.0036	-0.0081	262	0.00215
-0.3702	-0.7722	-0.0540	-0.0103	0.0034	0.0007	-0.0093	-0.0036	-0.0081	263	-0.00171
-0.2253	-0.6546	-0.0490	-0.0103	0.0034	0.0007	0.0014	-0.0036	-0.0081	264	-0.00499
-0.0160	-0.3807	-0.0420	-0.0103	0.0034	0.0007	0.0014	-0.0036	0.0025	265	-0.00689
0.1933	0.0260	-0.0340	-0.0103	0.0034	0.0100	0.0014	-0.0036	0.0025	266	-0.00677
0.3382	0.4402	-0.0250	-0.0103	0.0034	0.0100	0.0014	-0.0036	-0.0081	267	-0.00457
0.4187	0.7317	-0.0140	-0.0103	0.0034	0.0007	-0.0093	-0.0036	-0.0081	268	-0.00091
0.4187	0.8716	-0.0020	-0.0103	0.0034	0.0007	-0.0093	-0.0036	-0.0081	269	0.00345
0.3221	0.8592	0.0090	-0.0103	-0.0074	0.0007	-0.0093	-0.0036	-0.0081	270	0.00774
0.1933	0.7055	0.0210	-0.0103	0.0034	0.0007	-0.0093	-0.0036	-0.0081	271	0.01127
0.0323	0.4355	0.0330	-0.0103	-0.0074	0.0007	0.0014	-0.0036	-0.0081	272	0.01344
-0.0965	0.1262	0.0450	-0.0009	-0.0074	0.0007	-0.0093	-0.0036	0.0025	273	0.01407
-0.1609	-0.1261	0.0560	-0.0009	0.0034	0.0007	-0.0093	-0.0036	-0.0081	274	0.01344
-0.1287	-0.2329	0.0650	-0.0009	-0.0074	0.0007	-0.0093	-0.0036	-0.0081	275	0.01227
-0.0160	-0.1620	0.0720	-0.0009	0.0034	0.0007	-0.0093	-0.0036	-0.0081	276	0.01146
0.1128	0.0367	0.0780	-0.0009	-0.0074	0.0007	-0.0093	-0.0036	-0.0081	277	0.01164
0.2094	0.2892	0.0820	-0.0103	0.0034	0.0007	-0.0093	-0.0036	0.0025	278	0.01309
0.2577	0.4640	0.0840	-0.0009	-0.0074	0.0007	-0.0093	-0.0036	-0.0081	279	0.01541
0.2577	0.5665	0.0840	-0.0009	-0.0074	0.0007	-0.0093	-0.0036	-0.0081	280	0.01824
0.2094	0.5619	0.0820	-0.0103	-0.0074	0.0007	-0.0093	-0.0036	-0.0081	281	0.02105
0.1450	0.4735	0.0790	-0.0103	-0.0074	0.0007	-0.0093	-0.0036	-0.0081	282	0.02341
0.0806	0.3484	0.0740	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	283	0.02515
0.0484	0.2188	0.0670	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	284	0.02624
0.0645	0.1625	0.0590	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	285	0.02706
0.1289	0.2035	0.0510	-0.0103	-0.0074	0.0007	-0.0093	-0.0036	0.0025	286	0.02807
0.1933	0.3189	0.0410	-0.0103	0.0034	0.0007	-0.0093	-0.0131	0.0025	287	0.02966
0.2255	0.4259	0.0310	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	288	0.03179
0.1772	0.4498	0.0210	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	289	0.03404
0.0484	0.3337	0.0110	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	290	0.03571
-0.1287	0.0738	0.0020	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	0.0025	291	0.03607
-0.3058	-0.2878	-0.0070	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	292	0.03463
-0.4668	-0.6278	-0.0160	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	293	0.03149
-0.5634	-0.9011	-0.0240	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	0.0025	294	0.02698
-0.5795	-1.0461	-0.0320	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	295	0.02175
-0.5312	-1.0799	-0.0380	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	0.0025	296	0.01635
-0.4346	-0.9924	-0.0430	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	-0.0081	297	0.01139
-0.2575	-0.7807	-0.0470	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	0.0025	298	0.00748
-0.0965	-0.5042	-0.0490	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	0.0025	299	0.00496
0.0484	-0.1722	-0.0490	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	0.0025	300	0.00410
0.0967	0.0685	-0.0470	-0.0103	-0.0074	0.0007	-0.0093	-0.0131	0.0025	301	0.00444
0.0806	0.1779	-0.0430	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	302	0.00533
0.0001	0.1470	-0.0370	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	303	0.00606
-0.0643	0.0367	-0.0290	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	304	0.00624
-0.0804	-0.0587	-0.0190	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	305	0.00595
-0.0321	-0.0847	-0.0080	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	306	0.00552
0.0484	-0.0114	0.0030	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	307	0.00546
0.1289	0.1470	0.0160	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	308	0.00620
0.2094	0.3239	0.0300	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	309	0.00781
0.2255	0.4498	0.0440	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	310	0.01006
0.1933	0.4970	0.0580	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	311	0.01254
0.1128	0.4211	0.0710	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	312	0.01465
-0.0160	0.2441	0.0830	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	313	0.01587
-0.1126	0.0207	0.0930	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	314	0.01597
-0.1609	-0.1671	0.1020	-0.0009	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	315	0.01513
-0.0965	-0.2128	0.1090	-0.0009	0.0034	-0.0086	-0.0093	-0.0131	0.0025	316	0.01407
0.0323	-0.1106	0.1150	-0.0009	0.0034	-0.0086	-0.0093	-0.0131	0.0025	317	0.01351
0.2094	0.1676	0.1180	-0.0009	0.0034	-0.0086	-0.0093	-0.0131	0.0025	318	0.01435
0.3704	0.5203	0.1190	-0.0103	0.0034	-0.0086	-0.0093	-0.0131	0.0025	319	0.01695
0.4831	0.8383	0.1190	-0.0103	0.0034	-0.0086	-0.0093	-0.0131	0.0025	320	0.02114
0.5476	1.0744	0.1170	-0.0103	0.0034	-0.0086	-0.0093	-0.0131	0.0025	321	0.02651
0.5153	1.1608	0.1140	-0.0103	0.0034	-0.0086	-0.0093	-0.0131	-0.0081	322	0.03231
0.4026	1.1011	0.1090	-0.0103	0.0034	-0.0086	-0.0093	-0.0131	0.0025	323	0.03781
0.2255	0.8757	0.1030	-0.0103	0.0034	-0.0086	-0.0093	-0.0131	0.0025	324	0.04219
0.0162	0.5157	0.0950	-0.0103	0.0034	-0.0086	-0.0093	-0.0131	0.0025	325	0.04477
-0.1448	0.0948	0.0860	-0.0103	0.0034	-0.0086	-0.0093	-0.0131	0.0025	326	0.04524
-0.2575	-0.2679	0.0760	-0.0103	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	327	0.04390
-0.2575	-0.4287	0.0650	-0.0103	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	328	0.04175
-0.2253	-0.4572	0.0530	-0.0103	-0.0074	-0.0086	-0.0093	-0.0131	-0.0081	329	0.03947
-0.1609	-0.3904	0.0410	-0.0103	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	330	0.03751
-0.1448	-0.3075	0.0280	-0.0103	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	331	0.03597
-0.1609	-0.2828	0.0160	-0.0103	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	332	0.03456
-0.2253	-0.3370	0.0040	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	333	0.03287
-0.3219	-0.4714	-0.0060	-0.0103	-0.0074	-0.0086	-0.0093	-0.0131	0.0025	334	0.03051
-0.3863	-0.6188	-0.0170	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	335	0.02742
-0.4185	-0.7249	-0.0260	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	336	0.02379
-0.3863	-0.7594	-0.0330	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	337	0.01999
-0.2736	-0.6811	-0.0390	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	338	0.01659
-0.1287	-0.4808	-0.0420	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	339	0.01418
0.0645	-0.1722	-0.0440	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	340	0.01332
0.1933	0.1779	-0.0430	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	341	0.01420
0.2577	0.4163	-0.0400	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	342	0.01628
0.1933	0.5017	-0.0340	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	343	0.01879
0.0484	0.3874	-0.0270	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	344	0.02073
-0.1126	0.1053	-0.0170	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	345	0.02125
-0.2575	-0.2178	-0.0070	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	346	0.02016
-0.3380	-0.4808	0.0040	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	347	0.01776
-0.3058	-0.5962	0.0160	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	348	0.01477
-0.2092	-0.5551	0.0280	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	349	0.01200
-0.0482	-0.3613	0.0400	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	350	0.01019
0.1289	-0.0429	0.0520	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	351	0.00997
0.2577	0.2941	0.0630	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	352	0.01144
0.3382	0.5527	0.0750	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	353	0.01420
0.3382	0.6923	0.0850	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	354	0.01766
0.2899	0.7099	0.0940	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	355	0.02121
0.2416	0.6525	0.1020	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	356	0.02447
0.2094	0.5665	0.1090	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	357	0.02730
0.2094	0.5063	0.1140	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	358	0.02983
0.2416	0.5110	0.1180	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	359	0.03238
0.3221	0.6075	0.1200	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	360	0.03542
0.3865	0.7360	0.1210	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	361	0.03910
0.4187	0.8425	0.1200	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	362	0.04331
0.3704	0.8674	0.1170	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	363	0.04765
0.2255	0.7447	0.1120	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	364	0.05137
0.0162	0.4593	0.1050	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	365	0.05366
-0.1931	0.0420	0.0970	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	366	0.05387
-0.3702	-0.3855	0.0870	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	367	0.05194
-0.4507	-0.6811	0.0760	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	368	0.04853
-0.4346	-0.8187	0.0650	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	369	0.04444
-0.3541	-0.7934	0.0520	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	370	0.04047
-0.2092	-0.6323	0.0390	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	371	0.03731
-0.0482	-0.3855	0.0260	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	372	0.03538
0.0806	-0.0899	0.0130	-0.0103	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	373	0.03493
0.1450	0.1521	0.0020	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	374	0.03569
0.1128	0.2541	-0.0070	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	375	0.03695
0.0162	0.2035	-0.0150	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	376	0.03797
-0.1126	0.0153	-0.0220	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	377	0.03804
-0.2253	-0.2329	-0.0260	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	378	0.03688
-0.2897	-0.4192	-0.0290	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	379	0.03478
-0.2897	-0.5042	-0.0300	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	0.0025	380	0.03226
-0.2253	-0.5042	-0.0280	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	381	0.02974
-0.1609	-0.4096	-0.0250	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	382	0.02769
-0.0965	-0.2927	-0.0210	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	383	0.02622
-0.0643	-0.1925	-0.0150	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	384	0.02526
-0.0804	-0.1415	-0.0070	-0.0009	-0.0074	-0.0086	0.0014	-0.0036	-0.0081	385	0.02455
-0.1448	-0.1824	0.0010	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	386	0.02363
-0.2092	-0.2828	0.0100	-0.0009	-0.0074	-0.0086	0.0014	-0.0036	-0.0081	387	0.02222
-0.2414	-0.3759	0.0200	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	388	0.02034
-0.1931	-0.4000	0.0310	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	389	0.01834
-0.0643	-0.2927	0.0410	-0.0009	-0.0074	-0.0086	-0.0093	-0.0036	-0.0081	390	0.01687
0.1128	-0.0324	0.0510	-0.0009	-0.0074	-0.0086	0.0014	-0.0036	-0.0081	391	0.01671
0.2899	0.3288	0.0610	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	392	0.01835
0.4509	0.6967	0.0700	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	393	0.02183
0.5476	0.9968	0.0790	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	394	0.02681
0.5798	1.1608	0.0880	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	395	0.03262
0.5314	1.2010	0.0950	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	396	0.03862
0.4187	1.0935	0.1010	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	397	0.04409
0.2738	0.8633	0.1060	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	398	0.04840
0.0967	0.5665	0.1100	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	399	0.05123
-0.0321	0.2390	0.1110	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	400	0.05242
-0.0804	-0.0061	0.1110	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	401	0.05239
-0.0643	-0.1158	0.1080	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	402	0.05181
0.0001	-0.0795	0.1030	-0.0009	0.0034	-0.0086	0.0014	-0.0036	-0.0081	403	0.05141
0.0645	0.0367	0.0960	-0.0009	0.0034	0.0007	0.0014	-0.0036	-0.0081	404	0.05159
0.0967	0.1470	0.0880	0.0086	0.0034	-0.0086	0.0014	-0.0036	-0.0081	405	0.05233
0.0484	0.1779	0.0770	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	406	0.05322
-0.0321	0.1001	0.0660	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	407	0.05371
-0.1287	-0.0639	0.0540	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	408	0.05339
-0.2092	-0.2429	0.0410	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	409	0.05218
-0.2414	-0.3710	0.0280	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	410	0.05032
-0.2092	-0.4144	0.0150	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	411	0.04825
-0.1126	-0.3418	0.0020	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	412	0.04654
0.0001	-0.1773	-0.0080	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	413	0.04565
0.0967	0.0420	-0.0190	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	414	0.04586
0.1450	0.2188	-0.0280	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	415	0.04695
0.0967	0.2742	-0.0350	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	416	0.04832
-0.0321	0.1728	-0.0400	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	417	0.04918
-0.2092	-0.0899	-0.0430	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	418	0.04873
-0.3863	-0.4335	-0.0440	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	419	0.04656
-0.5151	-0.7594	-0.0430	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	420	0.04276
-0.5795	-0.9846	-0.0410	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	421	0.03784
-0.5473	-1.0724	-0.0370	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	422	0.03247
-0.4346	-1.0079	-0.0320	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	423	0.02743
-0.2414	-0.7850	-0.0250	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	424	0.02351
-0.0321	-0.4430	-0.0180	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	425	0.02129
0.1450	-0.0377	-0.0090	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	426	0.02110
0.2416	0.2892	0.0010	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	427	0.02254
0.2416	0.4640	0.0120	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	428	0.02486
0.2094	0.5017	0.0240	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	429	0.02737
0.1772	0.4545	0.0360	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	430	0.02964
0.1611	0.3922	0.0490	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	431	0.03160
0.1772	0.3728	0.0620	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	432	0.03346
0.2416	0.4307	0.0740	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	433	0.03561
0.3221	0.5665	0.0850	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	434	0.03844
0.3865	0.7186	0.0960	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	435	0.04203
0.4187	0.8341	0.1050	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	436	0.04620
0.3865	0.8716	0.1130	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	437	0.05056
0.2738	0.7876	0.1180	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	438	0.05450
0.1289	0.5848	0.1220	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	439	0.05742
-0.0482	0.2742	0.1240	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	440	0.05879
-0.2092	-0.0899	0.1240	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	441	0.05834
-0.2736	-0.3565	0.1210	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	442	0.05655
-0.2092	-0.4335	0.1160	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	443	0.05438
-0.0643	-0.3124	0.1090	0.0086	0.0034	0.0007	0.0014	-0.0036	-0.0081	444	0.05282
0.1289	-0.0219	0.1010	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	445	0.05271
0.2738	0.3239	0.0910	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	446	0.05433
0.3382	0.5802	0.0800	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	447	0.05723
0.3221	0.6879	0.0690	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	448	0.06066
0.2255	0.6480	0.0570	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	449	0.06390
0.0645	0.4593	0.0460	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	450	0.06620
-0.1126	0.1418	0.0340	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	451	0.06690
-0.2575	-0.2077	0.0240	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	452	0.06586
-0.3219	-0.4572	0.0140	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	453	0.06358
-0.3380	-0.5871	0.0040	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	454	0.06064
-0.2897	-0.5962	-0.0030	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	455	0.05766
-0.2414	-0.5367	-0.0100	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	456	0.05497
-0.2092	-0.4525	-0.0160	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	457	0.05271
-0.2092	-0.4192	-0.0200	0.0086	0.0034	0.0007	-0.0093	-0.0036	-0.0081	458	0.05061
-0.2414	-0.4287	-0.0230	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	459	0.04846
-0.3219	-0.5135	-0.0250	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	460	0.04590
-0.3863	-0.6367	-0.0240	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	461	0.04271
-0.4185	-0.7292	-0.0220	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	462	0.03906
-0.3541	-0.7508	-0.0190	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	463	0.03531
-0.2092	-0.6278	-0.0140	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	464	0.03217
-0.0160	-0.3565	-0.0070	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	465	0.03038
0.1933	0.0579	0.0000	0.0086	0.0034	0.0100	-0.0093	0.0059	-0.0081	466	0.03067
0.3543	0.4687	0.0100	0.0086	0.0034	0.0100	-0.0093	0.0059	-0.0081	467	0.03301
0.4509	0.7748	0.0200	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	468	0.03688
0.4509	0.9248	0.0320	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	469	0.04151
0.3704	0.9167	0.0440	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	470	0.04609
0.2255	0.7662	0.0570	0.0180	0.0034	0.0007	-0.0093	0.0059	-0.0081	471	0.04992
0.0645	0.4970	0.0690	0.0180	0.0034	0.0007	-0.0093	0.0059	-0.0081	472	0.05240
-0.0643	0.1882	0.0800	0.0180	0.0034	0.0100	-0.0093	0.0059	-0.0081	473	0.05334
-0.1287	-0.0691	0.0910	0.0180	0.0034	0.0100	-0.0093	0.0059	-0.0081	474	0.05299
-0.0965	-0.1722	0.1000	0.0180	0.0034	0.0007	-0.0200	0.0059	-0.0081	475	0.05213
0.0001	-0.1158	0.1080	0.0180	0.0034	0.0007	-0.0093	0.0059	-0.0081	476	0.05155
0.1289	0.0791	0.1140	0.0180	0.0034	0.0007	-0.0200	0.0059	-0.0081	477	0.05194
0.2255	0.3140	0.1180	0.0086	0.0034	0.0007	-0.0093	0.0059	-0.0081	478	0.05351
0.2738	0.4829	0.1200	0.0086	0.0034	0.0100	-0.0200	0.0059	-0.0081	479	0.05593
0.2738	0.5848	0.1200	0.0086	0.0034	0.0007	-0.0200	0.0059	-0.0081	480	0.05885
0.2255	0.5757	0.1180	0.0086	0.0034	0.0007	-0.0200	0.0059	-0.0081	481	0.06172
0.1611	0.4876	0.1140	0.0086	0.0034	0.0007	-0.0200	0.0059	-0.0081	482	0.06416
0.0967	0.3728	0.1090	0.0086	0.0034	0.0007	-0.0200	0.0059	-0.0081	483	0.06602
0.0484	0.2390	0.1030	0.0086	0.0034	0.0007	-0.0200	0.0059	-0.0081	484	0.06722
0.0806	0.1882	0.0950	0.0086	0.0034	0.0007	-0.0200	0.0059	-0.0081	485	0.06816
0.1289	0.2289	0.0860	0.0086	0.0034	0.0007	-0.0200	0.0059	-0.0081	486	0.06930
0.2094	0.3435	0.0760	0.0086	0.0034	0.0007	-0.0200	0.0059	-0.0081	487	0.07101
